tarih,istasyon_adi,gunluk_yolcu,nem,maksimum_sicaklik,minimum_sicaklik,ruzgar_hizi,ay,gun,donem
2024-12-04,Paşabahçe,103,69.0,17.0,13.0,20.0,12,4,Okul
2024-12-05,Paşabahçe,132,62.0,22.0,16.0,9.0,12,5,Okul
2024-12-06,Paşabahçe,124,70.0,28.0,22.0,8.0,12,6,Okul
2024-12-07,Paşabahçe,114,50.0,26.0,21.0,6.0,12,7,Okul
2024-12-08,Paşabahçe,145,55.0,29.0,24.0,30.0,12,8,Okul
2024-12-09,Paşabahçe,85,55.0,29.0,24.0,30.0,12,9,Okul
2024-12-10,Paşabahçe,149,55.0,29.0,24.0,30.0,12,10,Okul
2024-12-11,Paşabahçe,115,55.0,29.0,24.0,30.0,12,11,Okul
2024-12-12,Paşabahçe,78,55.0,29.0,24.0,30.0,12,12,Okul
2024-12-13,Paşabahçe,101,55.0,29.0,24.0,30.0,12,13,Okul
2024-12-14,Paşabahçe,133,55.0,29.0,24.0,30.0,12,14,Okul
2024-12-15,Paşabahçe,81,55.0,29.0,24.0,30.0,12,15,Okul
2024-12-16,Paşabahçe,117,55.0,29.0,24.0,30.0,12,16,Okul
2024-12-17,Paşabahçe,86,55.0,29.0,24.0,30.0,12,17,Okul
2024-12-18,Paşabahçe,101,55.0,29.0,24.0,30.0,12,18,Okul
2024-12-19,Paşabahçe,88,55.0,29.0,24.0,30.0,12,19,Okul
2024-12-20,Paşabahçe,78,55.0,29.0,24.0,30.0,12,20,Okul
2024-12-21,Paşabahçe,123,55.0,29.0,24.0,30.0,12,21,Okul
2024-12-22,Paşabahçe,126,55.0,29.0,24.0,30.0,12,22,Okul
2024-12-23,Paşabahçe,107,55.0,29.0,24.0,30.0,12,23,Okul
2024-12-24,Paşabahçe,161,55.0,29.0,24.0,30.0,12,24,Okul
2024-12-25,Paşabahçe,149,55.0,29.0,24.0,30.0,12,25,Okul
2024-12-26,Paşabahçe,147,55.0,29.0,24.0,30.0,12,26,Okul
2024-12-27,Paşabahçe,136,55.0,29.0,24.0,30.0,12,27,Okul
2024-12-28,Paşabahçe,147,55.0,29.0,24.0,30.0,12,28,Okul
2024-12-29,Paşabahçe,155,55.0,29.0,24.0,30.0,12,29,Okul
2024-12-30,Paşabahçe,74,55.0,29.0,24.0,30.0,12,30,Okul
2024-12-31,Paşabahçe,110,55.0,29.0,24.0,30.0,12,31,Okul
2024-06-01,Poyraz,0,68.0,5.0,4.0,17.0,6,1,Okul
2024-06-02,Poyraz,19,81.0,12.0,11.0,23.0,6,2,Okul
2024-06-03,Poyraz,3,76.0,14.0,12.0,16.0,6,3,Okul
2024-06-04,Poyraz,46,75.0,15.0,10.0,19.0,6,4,Okul
2024-06-05,Poyraz,53,62.0,22.0,17.0,16.0,6,5,Okul
2024-06-06,Poyraz,0,62.0,28.0,23.0,6.0,6,6,Okul
2024-06-07,Poyraz,31,61.0,29.0,24.0,11.0,6,7,Okul
2024-06-08,Poyraz,0,51.0,27.0,23.0,20.0,6,8,Okul
2024-06-09,Poyraz,11,51.0,27.0,23.0,20.0,6,9,Okul
2024-06-10,Poyraz,28,51.0,27.0,23.0,20.0,6,10,Tatil
2024-06-11,Poyraz,0,51.0,27.0,23.0,20.0,6,11,Tatil
2024-06-12,Poyraz,0,51.0,27.0,23.0,20.0,6,12,Tatil
2024-06-13,Poyraz,12,64.0,30.0,24.0,8.0,6,13,Tatil
2024-06-14,Poyraz,0,63.0,28.0,23.0,14.0,6,14,Tatil
2024-06-15,Poyraz,45,67.0,28.0,23.0,12.0,6,15,Tatil
2024-06-16,Poyraz,7,68.0,28.0,23.0,17.0,6,16,Tatil
2024-06-17,Poyraz,61,63.0,30.0,23.0,18.0,6,17,Tatil
2024-06-18,Poyraz,70,66.0,29.0,23.0,18.0,6,18,Tatil
2024-06-19,Poyraz,24,62.0,28.0,24.0,18.0,6,19,Tatil
2024-06-20,Poyraz,22,58.0,29.0,24.0,11.0,6,20,Tatil
2024-06-21,Poyraz,49,61.0,29.0,24.0,11.0,6,21,Tatil
2024-06-22,Poyraz,0,66.0,30.0,24.0,13.0,6,22,Tatil
2024-06-23,Poyraz,10,62.0,32.0,24.0,7.0,6,23,Tatil
2024-06-24,Poyraz,73,47.0,31.0,26.0,14.0,6,24,Tatil
2024-06-25,Poyraz,43,70.0,29.0,24.0,24.0,6,25,Tatil
2024-06-26,Poyraz,41,70.0,29.0,24.0,24.0,6,26,Tatil
2024-06-27,Poyraz,3,59.0,29.0,24.0,22.0,6,27,Tatil
2024-06-28,Poyraz,0,57.0,30.0,24.0,15.0,6,28,Tatil
2024-06-29,Poyraz,0,54.0,25.0,22.0,24.0,6,29,Tatil
2024-06-30,Poyraz,6,50.0,25.0,22.0,18.0,6,30,Tatil
2024-07-01,Poyraz,38,75.0,3.0,3.0,25.0,7,1,Tatil
2024-07-02,Poyraz,70,76.0,9.0,7.0,29.0,7,2,Tatil
2024-07-03,Poyraz,51,57.0,17.0,11.0,9.0,7,3,Tatil
2024-07-04,Poyraz,15,73.0,18.0,11.0,8.0,7,4,Tatil
2024-07-05,Poyraz,18,67.0,17.0,15.0,20.0,7,5,Tatil
2024-07-06,Poyraz,36,56.0,29.0,24.0,8.0,7,6,Tatil
2024-07-07,Poyraz,6,53.0,31.0,23.0,14.0,7,7,Tatil
2024-07-08,Poyraz,1,59.0,28.0,22.0,22.0,7,8,Tatil
2024-07-09,Poyraz,15,59.0,28.0,22.0,22.0,7,9,Tatil
2024-07-10,Poyraz,54,59.0,28.0,22.0,22.0,7,10,Tatil
2024-07-11,Poyraz,47,59.0,28.0,22.0,22.0,7,11,Tatil
2024-07-12,Poyraz,4,59.0,28.0,22.0,22.0,7,12,Tatil
2024-07-13,Poyraz,7,46.0,27.0,22.0,8.0,7,13,Tatil
2024-07-14,Poyraz,35,53.0,23.0,20.0,9.0,7,14,Tatil
2024-07-15,Poyraz,49,63.0,25.0,20.0,10.0,7,15,Tatil
2024-07-16,Poyraz,57,57.0,26.0,22.0,12.0,7,16,Tatil
2024-07-17,Poyraz,34,63.0,26.0,22.0,23.0,7,17,Tatil
2024-07-18,Poyraz,49,56.0,27.0,22.0,16.0,7,18,Tatil
2024-07-19,Poyraz,0,60.0,28.0,23.0,20.0,7,19,Tatil
2024-07-20,Poyraz,35,62.0,28.0,22.0,24.0,7,20,Tatil
2024-07-21,Poyraz,69,59.0,28.0,23.0,20.0,7,21,Tatil
2024-07-22,Poyraz,40,57.0,29.0,23.0,19.0,7,22,Tatil
2024-07-23,Poyraz,0,56.0,30.0,24.0,17.0,7,23,Tatil
2024-07-24,Poyraz,0,64.0,26.0,23.0,18.0,7,24,Tatil
2024-07-25,Poyraz,69,59.0,28.0,23.0,14.0,7,25,Tatil
2024-07-26,Poyraz,6,58.0,29.0,23.0,17.0,7,26,Tatil
2024-07-27,Poyraz,0,59.0,28.0,23.0,19.0,7,27,Tatil
2024-07-28,Poyraz,0,66.0,28.0,22.0,19.0,7,28,Tatil
2024-07-29,Poyraz,59,63.0,30.0,25.0,10.0,7,29,Tatil
2024-07-30,Poyraz,54,69.0,29.0,24.0,10.0,7,30,Tatil
2024-07-31,Poyraz,0,58.0,31.0,25.0,8.0,7,31,Tatil
2024-08-01,Poyraz,0,73.0,3.0,2.0,24.0,8,1,Tatil
2024-08-02,Poyraz,47,64.0,8.0,6.0,15.0,8,2,Tatil
2024-08-03,Poyraz,53,57.0,18.0,13.0,9.0,8,3,Tatil
2024-08-04,Poyraz,76,71.0,20.0,14.0,8.0,8,4,Tatil
2024-08-05,Poyraz,8,61.0,16.0,13.0,10.0,8,5,Tatil
2024-08-06,Poyraz,58,59.0,29.0,23.0,13.0,8,6,Tatil
2024-08-07,Poyraz,0,54.0,31.0,25.0,12.0,8,7,Tatil
2024-08-08,Poyraz,3,59.0,29.0,23.0,19.0,8,8,Tatil
2024-08-09,Poyraz,25,59.0,29.0,23.0,19.0,8,9,Tatil
2024-08-10,Poyraz,77,59.0,29.0,23.0,19.0,8,10,Tatil
2024-08-11,Poyraz,0,59.0,29.0,23.0,19.0,8,11,Tatil
2024-08-12,Poyraz,57,59.0,29.0,23.0,19.0,8,12,Tatil
2024-08-13,Poyraz,27,61.0,29.0,24.0,28.0,8,13,Tatil
2024-08-14,Poyraz,0,72.0,29.0,24.0,17.0,8,14,Tatil
2024-08-15,Poyraz,61,75.0,27.0,24.0,15.0,8,15,Tatil
2024-08-16,Poyraz,62,73.0,26.0,23.0,19.0,8,16,Tatil
2024-08-17,Poyraz,6,72.0,25.0,18.0,19.0,8,17,Tatil
2024-08-18,Poyraz,0,58.0,26.0,21.0,13.0,8,18,Tatil
2024-08-19,Poyraz,14,61.0,26.0,22.0,18.0,8,19,Tatil
2024-08-20,Poyraz,74,65.0,27.0,22.0,20.0,8,20,Tatil
2024-08-21,Poyraz,39,70.0,28.0,21.0,15.0,8,21,Tatil
2024-08-22,Poyraz,13,71.0,29.0,24.0,17.0,8,22,Tatil
2024-08-23,Poyraz,40,74.0,28.0,24.0,20.0,8,23,Tatil
2024-08-24,Poyraz,4,71.0,30.0,24.0,19.0,8,24,Tatil
2024-08-25,Poyraz,46,69.0,30.0,24.0,20.0,8,25,Tatil
2024-08-26,Poyraz,20,66.0,30.0,24.0,25.0,8,26,Tatil
2024-08-27,Poyraz,43,61.0,30.0,24.0,27.0,8,27,Tatil
2024-08-28,Poyraz,0,58.0,28.0,24.0,27.0,8,28,Tatil
2024-08-29,Poyraz,68,61.0,27.0,23.0,24.0,8,29,Tatil
2024-08-30,Poyraz,0,64.0,27.0,22.0,20.0,8,30,Tatil
2024-08-31,Poyraz,3,63.0,26.0,22.0,22.0,8,31,Tatil
2024-09-01,Poyraz,53,62.0,7.0,3.0,25.0,9,1,Tatil
2024-09-02,Poyraz,47,64.0,11.0,7.0,8.0,9,2,Tatil
2024-09-03,Poyraz,0,66.0,17.0,14.0,14.0,9,3,Tatil
2024-09-04,Poyraz,14,74.0,17.0,12.0,12.0,9,4,Tatil
2024-09-05,Poyraz,0,57.0,18.0,13.0,6.0,9,5,Tatil
2024-09-06,Poyraz,0,68.0,27.0,22.0,18.0,9,6,Tatil
2024-09-07,Poyraz,0,58.0,32.0,25.0,8.0,9,7,Tatil
2024-09-08,Poyraz,4,61.0,29.0,23.0,20.0,9,8,Tatil
2024-09-09,Poyraz,0,61.0,29.0,23.0,20.0,9,9,Tatil
2024-09-10,Poyraz,0,61.0,29.0,23.0,20.0,9,10,Tatil
2024-09-11,Poyraz,20,61.0,29.0,23.0,20.0,9,11,Tatil
2024-09-12,Poyraz,0,61.0,29.0,23.0,20.0,9,12,Tatil
2024-09-13,Poyraz,13,61.0,29.0,23.0,20.0,9,13,Tatil
2024-09-14,Poyraz,0,61.0,29.0,23.0,20.0,9,14,Okul
2024-09-15,Poyraz,13,61.0,29.0,23.0,20.0,9,15,Okul
2024-09-16,Poyraz,9,61.0,29.0,23.0,20.0,9,16,Okul
2024-09-17,Poyraz,0,61.0,29.0,23.0,20.0,9,17,Okul
2024-09-18,Poyraz,47,61.0,29.0,23.0,20.0,9,18,Okul
2024-09-19,Poyraz,0,61.0,29.0,23.0,20.0,9,19,Okul
2024-09-20,Poyraz,0,61.0,29.0,23.0,20.0,9,20,Okul
2024-09-21,Poyraz,53,61.0,29.0,23.0,20.0,9,21,Okul
2024-09-22,Poyraz,0,61.0,29.0,23.0,20.0,9,22,Okul
2024-09-23,Poyraz,20,61.0,29.0,23.0,20.0,9,23,Okul
2024-09-24,Poyraz,22,61.0,29.0,23.0,20.0,9,24,Okul
2024-09-25,Poyraz,44,61.0,29.0,23.0,20.0,9,25,Okul
2024-09-26,Poyraz,0,61.0,29.0,23.0,20.0,9,26,Okul
2024-09-27,Poyraz,27,61.0,29.0,23.0,20.0,9,27,Okul
2024-09-28,Poyraz,50,61.0,29.0,23.0,20.0,9,28,Okul
2024-09-29,Poyraz,0,61.0,29.0,23.0,20.0,9,29,Okul
2024-09-30,Poyraz,0,61.0,29.0,23.0,20.0,9,30,Okul
2024-12-01,Poyraz,24,82.0,6.0,5.0,25.0,12,1,Okul
2024-12-02,Poyraz,0,73.0,14.0,11.0,26.0,12,2,Okul
2024-12-03,Poyraz,0,76.0,15.0,8.0,26.0,12,3,Okul
2024-12-04,Poyraz,8,69.0,17.0,13.0,20.0,12,4,Okul
2024-12-05,Poyraz,0,62.0,22.0,16.0,9.0,12,5,Okul
2024-12-06,Poyraz,0,70.0,28.0,22.0,8.0,12,6,Okul
2024-12-07,Poyraz,0,50.0,26.0,21.0,6.0,12,7,Okul
2024-12-08,Poyraz,13,55.0,29.0,24.0,30.0,12,8,Okul
2024-12-09,Poyraz,21,55.0,29.0,24.0,30.0,12,9,Okul
2024-12-10,Poyraz,5,55.0,29.0,24.0,30.0,12,10,Okul
2024-12-11,Poyraz,43,55.0,29.0,24.0,30.0,12,11,Okul
2024-12-12,Poyraz,0,55.0,29.0,24.0,30.0,12,12,Okul
2024-12-13,Poyraz,0,55.0,29.0,24.0,30.0,12,13,Okul
2024-12-14,Poyraz,36,55.0,29.0,24.0,30.0,12,14,Okul
2024-12-15,Poyraz,0,55.0,29.0,24.0,30.0,12,15,Okul
2024-12-16,Poyraz,0,55.0,29.0,24.0,30.0,12,16,Okul
2024-12-17,Poyraz,0,55.0,29.0,24.0,30.0,12,17,Okul
2024-12-18,Poyraz,35,55.0,29.0,24.0,30.0,12,18,Okul
2024-12-19,Poyraz,3,55.0,29.0,24.0,30.0,12,19,Okul
2024-12-20,Poyraz,0,55.0,29.0,24.0,30.0,12,20,Okul
2024-12-21,Poyraz,48,55.0,29.0,24.0,30.0,12,21,Okul
2024-12-22,Poyraz,19,55.0,29.0,24.0,30.0,12,22,Okul
2024-12-23,Poyraz,7,55.0,29.0,24.0,30.0,12,23,Okul
2024-12-24,Poyraz,1,55.0,29.0,24.0,30.0,12,24,Okul
2024-12-25,Poyraz,41,55.0,29.0,24.0,30.0,12,25,Okul
2024-12-26,Poyraz,0,55.0,29.0,24.0,30.0,12,26,Okul
2024-12-27,Poyraz,0,55.0,29.0,24.0,30.0,12,27,Okul
2024-12-28,Poyraz,21,55.0,29.0,24.0,30.0,12,28,Okul
2024-12-29,Poyraz,10,55.0,29.0,24.0,30.0,12,29,Okul
2024-12-30,Poyraz,0,55.0,29.0,24.0,30.0,12,30,Okul
2024-12-31,Poyraz,0,55.0,29.0,24.0,30.0,12,31,Okul
2024-01-01,Rumeli Kavağı,122,67.0,9.0,7.0,31.0,1,1,Okul
2024-01-02,Rumeli Kavağı,99,68.0,12.0,10.0,25.0,1,2,Okul
2024-01-03,Rumeli Kavağı,105,68.0,14.0,9.0,27.0,1,3,Okul
2024-01-04,Rumeli Kavağı,143,69.0,13.0,9.0,17.0,1,4,Okul
2024-01-05,Rumeli Kavağı,51,60.0,20.0,16.0,19.0,1,5,Okul
2024-01-06,Rumeli Kavağı,124,74.0,24.0,20.0,16.0,1,6,Okul
2024-01-07,Rumeli Kavağı,61,49.0,28.0,22.0,18.0,1,7,Okul
2024-01-08,Rumeli Kavağı,119,58.0,31.0,25.0,16.0,1,8,Okul
2024-01-09,Rumeli Kavağı,60,66.0,27.0,22.0,21.0,1,9,Okul
2024-01-10,Rumeli Kavağı,88,66.0,27.0,22.0,21.0,1,10,Okul
2024-01-11,Rumeli Kavağı,117,66.0,27.0,22.0,21.0,1,11,Okul
2024-01-12,Rumeli Kavağı,131,66.0,27.0,22.0,21.0,1,12,Okul
2024-01-13,Rumeli Kavağı,110,73.0,5.0,4.0,17.0,1,13,Okul
2024-01-14,Rumeli Kavağı,119,73.0,9.0,6.0,18.0,1,14,Okul
2024-01-15,Rumeli Kavağı,122,75.0,7.0,4.0,27.0,1,15,Tatil
2024-01-16,Rumeli Kavağı,127,61.0,6.0,3.0,22.0,1,16,Tatil
2024-01-17,Rumeli Kavağı,136,67.0,10.0,7.0,16.0,1,17,Tatil
2024-01-18,Rumeli Kavağı,107,65.0,12.0,9.0,16.0,1,18,Tatil
2024-01-19,Rumeli Kavağı,78,75.0,13.0,10.0,14.0,1,19,Tatil
2024-01-20,Rumeli Kavağı,98,70.0,13.0,10.0,11.0,1,20,Tatil
2024-01-21,Rumeli Kavağı,126,77.0,10.0,8.0,15.0,1,21,Tatil
2024-01-22,Rumeli Kavağı,66,79.0,10.0,7.0,17.0,1,22,Tatil
2024-01-23,Rumeli Kavağı,124,73.0,13.0,10.0,16.0,1,23,Tatil
2024-01-24,Rumeli Kavağı,46,66.0,14.0,11.0,22.0,1,24,Tatil
2024-01-25,Rumeli Kavağı,146,68.0,14.0,10.0,19.0,1,25,Tatil
2024-01-26,Rumeli Kavağı,88,67.0,14.0,11.0,13.0,1,26,Tatil
2024-01-27,Rumeli Kavağı,71,82.0,8.0,7.0,15.0,1,27,Tatil
2024-01-28,Rumeli Kavağı,146,77.0,13.0,9.0,10.0,1,28,Tatil
2024-01-29,Rumeli Kavağı,50,66.0,15.0,12.0,17.0,1,29,Tatil
2024-01-30,Rumeli Kavağı,105,63.0,14.0,11.0,11.0,1,30,Tatil
2024-01-31,Rumeli Kavağı,77,68.0,14.0,11.0,23.0,1,31,Tatil
2024-02-01,Rumeli Kavağı,145,75.0,8.0,7.0,13.0,2,1,Tatil
2024-02-02,Rumeli Kavağı,183,67.0,15.0,11.0,14.0,2,2,Tatil
2024-02-03,Rumeli Kavağı,122,79.0,12.0,8.0,17.0,2,3,Okul
2024-02-04,Rumeli Kavağı,146,74.0,13.0,10.0,21.0,2,4,Okul
2024-02-05,Rumeli Kavağı,120,68.0,18.0,15.0,13.0,2,5,Okul
2024-02-06,Rumeli Kavağı,159,71.0,27.0,20.0,8.0,2,6,Okul
2024-02-07,Rumeli Kavağı,112,58.0,28.0,22.0,20.0,2,7,Okul
2024-02-08,Rumeli Kavağı,124,62.0,29.0,25.0,16.0,2,8,Okul
2024-02-09,Rumeli Kavağı,162,66.0,27.0,22.0,23.0,2,9,Okul
2024-02-10,Rumeli Kavağı,111,66.0,27.0,22.0,23.0,2,10,Okul
2024-02-11,Rumeli Kavağı,174,66.0,27.0,22.0,23.0,2,11,Okul
2024-02-12,Rumeli Kavağı,151,66.0,27.0,22.0,23.0,2,12,Okul
2024-02-13,Rumeli Kavağı,89,79.0,8.0,8.0,34.0,2,13,Okul
2024-02-14,Rumeli Kavağı,146,68.0,8.0,7.0,34.0,2,14,Okul
2024-02-15,Rumeli Kavağı,98,70.0,8.0,7.0,32.0,2,15,Okul
2024-02-16,Rumeli Kavağı,126,69.0,8.0,7.0,28.0,2,16,Okul
2024-02-17,Rumeli Kavağı,161,66.0,10.0,6.0,14.0,2,17,Okul
2024-02-18,Rumeli Kavağı,124,68.0,14.0,9.0,6.0,2,18,Okul
2024-02-19,Rumeli Kavağı,183,71.0,15.0,10.0,14.0,2,19,Okul
2024-02-20,Rumeli Kavağı,181,70.0,14.0,12.0,8.0,2,20,Okul
2024-02-21,Rumeli Kavağı,114,70.0,13.0,9.0,13.0,2,21,Okul
2024-02-22,Rumeli Kavağı,116,67.0,12.0,9.0,8.0,2,22,Okul
2024-02-23,Rumeli Kavağı,159,81.0,7.0,-5.0,36.0,2,23,Okul
2024-02-24,Rumeli Kavağı,109,82.0,5.0,-5.0,36.0,2,24,Okul
2024-02-25,Rumeli Kavağı,141,80.0,9.0,6.0,33.0,2,25,Okul
2024-02-26,Rumeli Kavağı,113,68.0,9.0,6.0,17.0,2,26,Okul
2024-02-27,Rumeli Kavağı,108,69.0,7.0,4.0,26.0,2,27,Okul
2024-02-28,Rumeli Kavağı,92,64.0,9.0,1.0,22.0,2,28,Okul
2024-02-29,Rumeli Kavağı,130,64.0,9.0,1.0,22.0,2,29,Okul
2024-03-01,Rumeli Kavağı,139,74.0,8.0,6.0,26.0,3,1,Okul
2024-03-02,Rumeli Kavağı,111,60.0,17.0,12.0,10.0,3,2,Okul
2024-03-03,Rumeli Kavağı,146,63.0,9.0,6.0,24.0,3,3,Okul
2024-03-04,Rumeli Kavağı,92,69.0,11.0,9.0,23.0,3,4,Okul
2024-03-05,Rumeli Kavağı,130,64.0,21.0,15.0,10.0,3,5,Okul
2024-03-06,Rumeli Kavağı,82,61.0,27.0,22.0,10.0,3,6,Okul
2024-03-07,Rumeli Kavağı,81,61.0,31.0,24.0,15.0,3,7,Okul
2024-03-08,Rumeli Kavağı,114,56.0,33.0,26.0,8.0,3,8,Okul
2024-03-09,Rumeli Kavağı,109,56.0,33.0,26.0,8.0,3,9,Okul
2024-03-10,Rumeli Kavağı,155,56.0,33.0,26.0,8.0,3,10,Okul
2024-03-11,Rumeli Kavağı,113,56.0,33.0,26.0,8.0,3,11,Okul
2024-03-12,Rumeli Kavağı,96,56.0,33.0,26.0,8.0,3,12,Okul
2024-03-13,Rumeli Kavağı,133,78.0,8.0,7.0,37.0,3,13,Okul
2024-03-14,Rumeli Kavağı,102,69.0,11.0,7.0,17.0,3,14,Okul
2024-03-15,Rumeli Kavağı,101,72.0,10.0,8.0,11.0,3,15,Okul
2024-03-16,Rumeli Kavağı,82,65.0,13.0,5.0,15.0,3,16,Okul
2024-03-17,Rumeli Kavağı,93,65.0,17.0,12.0,13.0,3,17,Okul
2024-03-18,Rumeli Kavağı,150,60.0,23.0,14.0,7.0,3,18,Okul
2024-03-19,Rumeli Kavağı,158,65.0,18.0,14.0,6.0,3,19,Okul
2024-03-20,Rumeli Kavağı,125,68.0,14.0,11.0,19.0,3,20,Okul
2024-03-21,Rumeli Kavağı,141,72.0,13.0,9.0,27.0,3,21,Okul
2024-03-22,Rumeli Kavağı,82,57.0,13.0,9.0,21.0,3,22,Okul
2024-03-23,Rumeli Kavağı,169,59.0,14.0,9.0,18.0,3,23,Okul
2024-03-24,Rumeli Kavağı,157,51.0,11.0,7.0,20.0,3,24,Okul
2024-03-25,Rumeli Kavağı,132,53.0,17.0,8.0,10.0,3,25,Okul
2024-03-26,Rumeli Kavağı,157,52.0,17.0,11.0,11.0,3,26,Okul
2024-03-27,Rumeli Kavağı,78,71.0,12.0,10.0,19.0,3,27,Okul
2024-03-28,Rumeli Kavağı,100,59.0,10.0,7.0,29.0,3,28,Okul
2024-03-29,Rumeli Kavağı,149,59.0,9.0,7.0,39.0,3,29,Okul
2024-03-30,Rumeli Kavağı,140,59.0,10.0,8.0,42.0,3,30,Okul
2024-03-31,Rumeli Kavağı,138,64.0,12.0,9.0,33.0,3,31,Okul
2024-04-01,Rumeli Kavağı,215,76.0,5.0,5.0,32.0,4,1,Okul
2024-04-02,Rumeli Kavağı,282,61.0,18.0,14.0,7.0,4,2,Okul
2024-04-03,Rumeli Kavağı,235,53.0,13.0,6.0,8.0,4,3,Okul
2024-04-04,Rumeli Kavağı,199,74.0,12.0,8.0,20.0,4,4,Okul
2024-04-05,Rumeli Kavağı,232,55.0,22.0,17.0,12.0,4,5,Okul
2024-04-06,Rumeli Kavağı,292,59.0,25.0,21.0,10.0,4,6,Okul
2024-04-07,Rumeli Kavağı,232,62.0,30.0,24.0,22.0,4,7,Okul
2024-04-08,Rumeli Kavağı,277,62.0,26.0,23.0,18.0,4,8,Okul
2024-04-09,Rumeli Kavağı,277,62.0,26.0,23.0,18.0,4,9,Okul
2024-04-10,Rumeli Kavağı,279,62.0,26.0,23.0,18.0,4,10,Okul
2024-04-11,Rumeli Kavağı,217,62.0,26.0,23.0,18.0,4,11,Okul
2024-04-12,Rumeli Kavağı,230,62.0,26.0,23.0,18.0,4,12,Okul
2024-04-13,Rumeli Kavağı,259,73.0,18.0,13.0,7.0,4,13,Okul
2024-04-14,Rumeli Kavağı,202,82.0,15.0,11.0,15.0,4,14,Okul
2024-04-15,Rumeli Kavağı,199,78.0,12.0,9.0,18.0,4,15,Okul
2024-04-16,Rumeli Kavağı,221,62.0,12.0,9.0,17.0,4,16,Okul
2024-04-17,Rumeli Kavağı,286,58.0,16.0,10.0,8.0,4,17,Okul
2024-04-18,Rumeli Kavağı,240,74.0,13.0,10.0,19.0,4,18,Okul
2024-04-19,Rumeli Kavağı,264,62.0,12.0,9.0,19.0,4,19,Okul
2024-04-20,Rumeli Kavağı,254,56.0,11.0,9.0,20.0,4,20,Okul
2024-04-21,Rumeli Kavağı,291,51.0,13.0,9.0,13.0,4,21,Okul
2024-04-22,Rumeli Kavağı,250,49.0,16.0,10.0,10.0,4,22,Okul
2024-04-23,Rumeli Kavağı,292,53.0,16.0,8.0,16.0,4,23,Okul
2024-04-24,Rumeli Kavağı,220,61.0,21.0,12.0,9.0,4,24,Okul
2024-04-25,Rumeli Kavağı,192,64.0,20.0,14.0,10.0,4,25,Okul
2024-04-26,Rumeli Kavağı,226,63.0,19.0,13.0,11.0,4,26,Okul
2024-04-27,Rumeli Kavağı,252,58.0,21.0,14.0,5.0,4,27,Okul
2024-04-28,Rumeli Kavağı,288,63.0,21.0,16.0,8.0,4,28,Okul
2024-04-29,Rumeli Kavağı,204,66.0,22.0,17.0,7.0,4,29,Okul
2024-04-30,Rumeli Kavağı,252,54.0,21.0,17.0,18.0,4,30,Okul
2024-05-01,Rumeli Kavağı,173,80.0,6.0,5.0,28.0,5,1,Okul
2024-05-02,Rumeli Kavağı,192,70.0,14.0,12.0,17.0,5,2,Okul
2024-05-03,Rumeli Kavağı,157,55.0,14.0,9.0,16.0,5,3,Okul
2024-05-04,Rumeli Kavağı,188,71.0,18.0,9.0,11.0,5,4,Okul
2024-05-05,Rumeli Kavağı,150,58.0,23.0,17.0,12.0,5,5,Okul
2024-05-06,Rumeli Kavağı,155,62.0,28.0,21.0,7.0,5,6,Okul
2024-05-07,Rumeli Kavağı,173,65.0,29.0,23.0,17.0,5,7,Okul
2024-05-08,Rumeli Kavağı,237,52.0,27.0,23.0,18.0,5,8,Okul
2024-05-09,Rumeli Kavağı,229,52.0,27.0,23.0,18.0,5,9,Okul
2024-05-10,Rumeli Kavağı,147,52.0,27.0,23.0,18.0,5,10,Okul
2024-05-11,Rumeli Kavağı,149,52.0,27.0,23.0,18.0,5,11,Okul
2024-05-12,Rumeli Kavağı,215,52.0,27.0,23.0,18.0,5,12,Okul
2024-05-13,Rumeli Kavağı,213,63.0,21.0,15.0,23.0,5,13,Okul
2024-05-14,Rumeli Kavağı,184,71.0,23.0,15.0,18.0,5,14,Okul
2024-05-15,Rumeli Kavağı,193,71.0,24.0,17.0,9.0,5,15,Okul
2024-05-16,Rumeli Kavağı,214,67.0,23.0,17.0,15.0,5,16,Okul
2024-05-17,Rumeli Kavağı,238,77.0,19.0,14.0,16.0,5,17,Okul
2024-05-18,Rumeli Kavağı,194,80.0,20.0,16.0,9.0,5,18,Okul
2024-05-19,Rumeli Kavağı,180,67.0,24.0,18.0,12.0,5,19,Okul
2024-05-20,Rumeli Kavağı,221,55.0,25.0,21.0,11.0,5,20,Okul
2024-05-21,Rumeli Kavağı,164,60.0,25.0,19.0,9.0,5,21,Okul
2024-05-22,Rumeli Kavağı,175,60.0,25.0,19.0,9.0,5,22,Okul
2024-05-23,Rumeli Kavağı,170,57.0,25.0,20.0,8.0,5,23,Okul
2024-05-24,Rumeli Kavağı,203,70.0,22.0,18.0,11.0,5,24,Okul
2024-05-25,Rumeli Kavağı,189,72.0,21.0,16.0,13.0,5,25,Okul
2024-05-26,Rumeli Kavağı,148,67.0,26.0,18.0,10.0,5,26,Okul
2024-05-27,Rumeli Kavağı,181,59.0,26.0,17.0,14.0,5,27,Okul
2024-05-28,Rumeli Kavağı,140,61.0,30.0,20.0,6.0,5,28,Okul
2024-05-29,Rumeli Kavağı,211,57.0,28.0,23.0,11.0,5,29,Okul
2024-05-30,Rumeli Kavağı,156,64.0,27.0,20.0,11.0,5,30,Okul
2024-05-31,Rumeli Kavağı,208,60.0,30.0,23.0,7.0,5,31,Okul
